id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,excitement_index
401117867,2019,3,regular,2019-09-14T23:00:00.000Z,,FALSE,FALSE,17469,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,47,"[7, 6, 21, 13]",0.998880497,326,Texas State,Sun Belt,17,"[3, 0, 7, 7]",0.001119503,1.357378994
401110790,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,FALSE,100334,3958,Tiger Stadium,99,LSU,SEC,65,"[3, 21, 27, 14]",0.999976177,2466,Northwestern State,,14,"[7, 7, 0, 0]",2.38E-05,0.090207808
401112449,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,TRUE,50248,1964,Carrier Dome,183,Syracuse,ACC,6,"[0, 6, 0, 0]",0.003624285,228,Clemson,ACC,41,"[14, 3, 10, 14]",0.996375715,0.860483366
401110793,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,FALSE,56620,3838,Faurot Field,142,Missouri,SEC,50,"[27, 10, 10, 3]",0.999996914,2546,Southeast Missouri State,,0,"[0, 0, 0, 0]",3.09E-06,0.065539753
401112130,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,FALSE,60037,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,13,"[3, 3, 0, 7]",0.004537927,2628,TCU,Big 12,34,"[10, 3, 14, 7]",0.995462073,4.023376636
401114234,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,FALSE,67589,3765,Husky Stadium,264,Washington,Pac-12,52,"[21, 17, 0, 14]",0.999979073,62,Hawai'i,Mountain West,20,"[0, 7, 13, 0]",2.09E-05,0.260327127
401112451,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,TRUE,57826,3923,Scott Stadium,258,Virginia,ACC,31,"[3, 7, 0, 21]",0.973151364,52,Florida State,ACC,24,"[0, 14, 3, 7]",0.026848636,8.452832178
401121940,2019,3,regular,2019-09-14T23:30:00.000Z,,FALSE,FALSE,18183,3666,Cajun Field,309,Louisiana,Sun Belt,77,"[28, 28, 7, 14]",0.999995158,2640,Texas Southern,,6,"[3, 3, 0, 0]",4.84E-06,0.020223553
401112136,2019,3,regular,2019-09-15T00:00:00.000Z,,TRUE,FALSE,42417,3891,NRG Stadium,242,Rice,Conference USA,13,"[0, 0, 0, 13]",0.005652776,251,Texas,Big 12,48,"[14, 17, 7, 10]",0.994347224,0.229315236
401117868,2019,3,regular,2019-09-15T00:00:00.000Z,,FALSE,FALSE,18746,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,58,"[10, 28, 13, 7]",0.998913487,2623,Missouri State,,6,"[0, 6, 0, 0]",0.001086513,0.188503728
401114339,2019,3,regular,2019-09-15T00:00:00.000Z,,FALSE,FALSE,10123,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,10,"[0, 0, 10, 0]",0.100191072,21,San Diego State,Mountain West,31,"[7, 10, 7, 7]",0.899808928,1.510080422
401112116,2019,3,regular,2019-09-15T00:00:00.000Z,,FALSE,FALSE,52578,1056,Rose Bowl,26,UCLA,Pac-12,14,"[0, 7, 7, 0]",0.003869075,201,Oklahoma,Big 12,48,"[17, 17, 7, 7]",0.996130925,0.705266076
401112240,2019,3,regular,2019-09-15T00:00:00.000Z,,FALSE,FALSE,89593,3834,Memorial Stadium,158,Nebraska,Big Ten,44,"[10, 20, 7, 7]",0.999982519,2459,Northern Illinois,Mid-American,8,"[0, 5, 3, 0]",1.75E-05,1.277250159
401117503,2019,3,regular,2019-09-15T02:15:00.000Z,,FALSE,FALSE,31068,3653,Albertsons Stadium,68,Boise State,Mountain West,45,"[14, 14, 10, 7]",0.99992258,2502,Portland State,,10,"[10, 0, 0, 0]",7.74E-05,0.371370869
401112141,2019,3,regular,2019-09-15T02:30:00.000Z,,FALSE,FALSE,37307,3619,Arizona Stadium,12,Arizona,Pac-12,28,"[0, 13, 0, 15]",0.988806272,2641,Texas Tech,Big 12,14,"[7, 0, 7, 0]",0.011193728,7.329452209
401114194,2019,3,regular,2019-09-15T02:45:00.000Z,,FALSE,FALSE,49098,3626,Autzen Stadium,2483,Oregon,Pac-12,35,"[14, 7, 7, 7]",0.999965169,149,Montana,,3,"[0, 0, 3, 0]",3.48E-05,0.156021233
401117869,2019,4,regular,2019-09-20T00:00:00.000Z,,FALSE,TRUE,21032,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,38,"[7, 7, 7, 17]",0.605024704,248,Houston,American Athletic,31,"[14, 14, 0, 3]",0.394975296,7.620965019
401114262,2019,4,regular,2019-09-21T00:00:00.000Z,,FALSE,TRUE,18782,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,43,"[0, 13, 14, 16]",0.471499171,2229,Florida International,Conference USA,31,"[0, 10, 14, 7]",0.528500829,5.567832433
401114220,2019,4,regular,2019-09-21T01:00:00.000Z,,FALSE,TRUE,55719,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,30,"[14, 0, 7, 9]",0.533449509,254,Utah,Pac-12,23,"[7, 3, 7, 6]",0.466550491,7.55191052
401117506,2019,4,regular,2019-09-21T01:00:00.000Z,,FALSE,TRUE,36498,3653,Albertsons Stadium,68,Boise State,Mountain West,30,"[0, 10, 7, 13]",0.995139173,2005,Air Force,Mountain West,19,"[0, 10, 3, 6]",0.004860827,4.826941221
401110805,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,TRUE,32048,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,38,"[7, 10, 14, 7]",0.004207022,99,LSU,SEC,66,"[28, 10, 21, 7]",0.995792978,0.64802252
401112224,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,TRUE,80245,347,Camp Randall Stadium,275,Wisconsin,Big Ten,35,"[14, 14, 7, 0]",0.999323949,130,Michigan,Big Ten,14,"[0, 0, 8, 6]",0.000676051,1.561387033
401110797,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,101821,3657,Bryant Denny Stadium,333,Alabama,SEC,49,"[14, 14, 14, 7]",0.999985559,2572,Southern Mississippi,Conference USA,7,"[0, 7, 0, 0]",1.44E-05,0.071784496
401112265,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,32217,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,16,"[7, 6, 0, 3]",0.01464786,103,Boston College,ACC,30,"[7, 10, 7, 6]",0.98535214,4.390398644
401112464,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,24079,3630,BB&T Field,154,Wake Forest,ACC,49,"[14, 14, 14, 7]",0.999748373,2210,Elon,,7,"[7, 0, 0, 0]",0.000251627,0.376903193
401110799,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,TRUE,82776,3634,Ben Hill Griffin Stadium,57,Florida,SEC,34,"[7, 10, 7, 10]",0.999624798,2633,Tennessee,SEC,3,"[0, 0, 3, 0]",0.000375202,1.530763791
401114327,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,28018,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,52,"[7, 17, 7, 21]",0.99800818,2415,Morgan State,,21,"[14, 0, 7, 0]",0.00199182,0.293427503
401112215,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,TRUE,40114,3911,Ryan Field,77,Northwestern,Big Ten,10,"[0, 3, 0, 7]",0.004091844,127,Michigan State,Big Ten,31,"[7, 7, 10, 7]",0.995908156,3.035320117
401112160,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,40084,3830,Memorial Stadium,84,Indiana,Big Ten,38,"[7, 10, 14, 7]",0.999985157,41,Connecticut,American Athletic,3,"[3, 0, 0, 0]",1.48E-05,0.76080346
401112087,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,57442,3772,Jack Trice Stadium,66,Iowa State,Big 12,72,"[14, 13, 21, 24]",0.999956796,2433,Louisiana Monroe,Sun Belt,20,"[0, 13, 7, 0]",4.32E-05,1.490798203
401112462,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,40700,1964,Carrier Dome,183,Syracuse,ACC,52,"[14, 10, 14, 14]",0.991364854,2711,Western Michigan,Mid-American,33,"[0, 13, 20, 0]",0.008635146,4.583855245
401110801,2019,4,regular,2019-09-21T16:00:00.000Z,,FALSE,FALSE,46850,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,20,"[7, 6, 0, 7]",0.311615067,25,California,Pac-12,28,"[7, 7, 14, 0]",0.688384933,5.140841144
401114355,2019,4,regular,2019-09-21T17:00:00.000Z,,FALSE,FALSE,8557,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,28,"[7, 7, 7, 7]",0.003693399,324,Coastal Carolina,Sun Belt,62,"[14, 28, 14, 6]",0.996306601,1.39555827
401119268,2019,4,regular,2019-09-21T18:00:00.000Z,,FALSE,FALSE,17416,3876,Peden Stadium,195,Ohio,Mid-American,25,"[0, 6, 6, 13]",0.015847581,309,Louisiana,Sun Belt,45,"[7, 3, 14, 21]",0.984152419,5.437130114
401119269,2019,4,regular,2019-09-21T19:00:00.000Z,,FALSE,FALSE,16954,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,7,"[7, 0, 0, 0]",0.018252486,2653,Troy,Sun Belt,35,"[7, 14, 14, 0]",0.981747514,1.763695262
401119267,2019,4,regular,2019-09-21T19:00:00.000Z,,FALSE,FALSE,17286,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,34,"[7, 14, 0, 13]",0.638841734,2115,Central Connecticut,,29,"[15, 0, 0, 14]",0.361158266,3.83496218
401112457,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,TRUE,46530,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,35,"[21, 0, 0, 14]",0.579324892,97,Louisville,ACC,24,"[0, 7, 10, 7]",0.420675108,4.99943123
401112253,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,103190,3861,Ohio Stadium,194,Ohio State,Big Ten,76,"[7, 42, 14, 13]",0.999995299,193,Miami (OH),Mid-American,5,"[5, 0, 0, 0]",4.70E-06,0.228556338
401117870,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,17621,3965,UB Stadium,2084,Buffalo,Mid-American,38,"[0, 24, 7, 7]",0.993780542,218,Temple,American Athletic,22,"[7, 0, 3, 12]",0.006219458,3.322803161
401110804,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,TRUE,101681,3795,Kyle Field,245,Texas A&M,SEC,20,"[0, 3, 0, 17]",0.252811211,2,Auburn,SEC,28,"[14, 0, 7, 7]",0.747188789,4.390236905
401112461,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,42056,3752,Heinz Field,221,Pittsburgh,ACC,35,"[7, 14, 7, 7]",0.854239541,2116,UCF,American Athletic,34,"[0, 10, 21, 3]",0.145760459,8.723526701
401114265,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,27932,3803,Legion Field,5,UAB,Conference USA,35,"[14, 14, 7, 0]",0.999948206,6,South Alabama,Sun Belt,3,"[3, 0, 0, 0]",5.18E-05,1.038030515
401114235,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,62117,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,19,"[3, 9, 7, 0]",0.019716719,264,Washington,Pac-12,45,"[21, 3, 21, 0]",0.980283281,2.099749675
401112131,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,41250,3616,Amon G. Carter Stadium,2628,TCU,Big 12,38,"[7, 10, 7, 14]",0.517484157,2567,SMU,American Athletic,41,"[18, 13, 0, 10]",0.482515843,6.799498752
401119266,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,TRUE,19700,3696,Dix Stadium,2309,Kent State,Mid-American,62,"[21, 3, 17, 21]",0.999580323,189,Bowling Green,Mid-American,20,"[7, 0, 0, 13]",0.000419677,1.082762357
401117509,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,16246,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,24,"[0, 14, 3, 7]",0.879340195,2751,Wyoming,Mountain West,21,"[7, 0, 0, 14]",0.120659805,6.612206235
401112459,2019,4,regular,2019-09-21T19:30:00.000Z,,FALSE,FALSE,50500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,31,"[7, 10, 7, 7]",0.814307894,2026,Appalachian State,Sun Belt,34,"[13, 14, 7, 0]",0.185692106,6.594399796
401112458,2019,4,regular,2019-09-21T20:00:00.000Z,,FALSE,FALSE,49997,3948,Hard Rock Stadium,2390,Miami,ACC,17,"[7, 0, 7, 3]",0.967160628,2117,Central Michigan,Mid-American,12,"[0, 2, 3, 7]",0.032839372,1.58395755
401110803,2019,4,regular,2019-09-21T20:00:00.000Z,,FALSE,TRUE,52012,3838,Faurot Field,142,Missouri,SEC,34,"[7, 10, 14, 3]",0.999857003,2579,South Carolina,SEC,14,"[0, 7, 7, 0]",0.000142997,3.556101269
401110802,2019,4,regular,2019-09-21T20:00:00.000Z,,FALSE,TRUE,54556,3693,Davis Wade Stadium,344,Mississippi State,SEC,28,"[7, 14, 0, 7]",0.995316677,96,Kentucky,SEC,13,"[3, 0, 7, 3]",0.004683323,2.746823936
401112099,2019,4,regular,2019-09-21T20:30:00.000Z,,FALSE,TRUE,35816,3833,Memorial Stadium,2305,Kansas,Big 12,24,"[0, 7, 10, 7]",0.674655739,277,West Virginia,Big 12,29,"[7, 3, 10, 9]",0.325344261,5.423905529
401114340,2019,4,regular,2019-09-21T20:30:00.000Z,,FALSE,FALSE,27269,3971,University Stadium,167,New Mexico,Mountain West,55,"[14, 17, 17, 7]",0.136638802,166,New Mexico State,FBS Independents,52,"[17, 14, 7, 14]",0.863361198,6.653619163
401114263,2019,4,regular,2019-09-21T22:00:00.000Z,,FALSE,FALSE,14210,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,42,"[14, 14, 7, 7]",0.999937543,2681,Wagner,,7,"[0, 7, 0, 0]",6.25E-05,0.148598533
401114349,2019,4,regular,2019-09-21T22:00:00.000Z,,FALSE,FALSE,18944,3992,Williams Stadium,2335,Liberty,FBS Independents,62,"[27, 14, 7, 14]",0.999893592,2261,Hampton,,27,"[12, 0, 8, 7]",0.000106408,0.256793249
401116697,2019,4,regular,2019-09-21T22:00:00.000Z,,FALSE,FALSE,38094,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,19,"[7, 3, 3, 6]",0.996727297,2729,William & Mary,,7,"[0, 7, 0, 0]",0.003272703,3.551875085
401112075,2019,4,regular,2019-09-21T23:00:00.000Z,,FALSE,FALSE,20198,3895,Rice Stadium,242,Rice,Conference USA,13,"[0, 3, 3, 7]",0.022641058,239,Baylor,Big 12,21,"[7, 14, 0, 0]",0.977358942,1.415931084
401121942,2019,4,regular,2019-09-21T23:00:00.000Z,,FALSE,TRUE,15803,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,37,"[10, 7, 3, 7, 7, 0, 3]",0.6,2247,Georgia State,Sun Belt,34,"[7, 10, 0, 10, 7, 0, 0]",0.4,
401112463,2019,4,regular,2019-09-21T23:00:00.000Z,,FALSE,FALSE,44573,3923,Scott Stadium,258,Virginia,ACC,28,"[0, 7, 7, 14]",0.929137881,295,Old Dominion,Conference USA,17,"[10, 7, 0, 0]",0.070862119,5.355483706
401114195,2019,4,regular,2019-09-21T23:00:00.000Z,,FALSE,TRUE,39249,3940,Stanford Stadium,24,Stanford,Pac-12,6,"[3, 0, 0, 3]",0.010818534,2483,Oregon,Pac-12,21,"[7, 7, 0, 7]",0.989181466,2.700499586
401112460,2019,4,regular,2019-09-21T23:00:00.000Z,,FALSE,FALSE,57702,3670,Carter-Finley Stadium,152,NC State,ACC,34,"[6, 14, 7, 7]",0.788519864,2050,Ball State,Mid-American,23,"[7, 0, 6, 10]",0.211480136,2.232015547
401121941,2019,4,regular,2019-09-21T23:00:00.000Z,,FALSE,FALSE,24176,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,41,"[14, 17, 7, 3]",0.972240311,79,Southern Illinois,,28,"[14, 0, 14, 0]",0.027759689,1.521354415
401112456,2019,4,regular,2019-09-21T23:30:00.000Z,,FALSE,FALSE,81500,3836,Memorial Stadium,228,Clemson,ACC,52,"[17, 21, 7, 7]",0.999965527,2429,Charlotte,Conference USA,10,"[0, 3, 7, 0]",3.45E-05,0.049307521
401114264,2019,4,regular,2019-09-21T23:30:00.000Z,,FALSE,TRUE,19922,3825,Apogee Stadium,249,North Texas,Conference USA,45,"[7, 17, 14, 7]",0.999986847,2636,UT San Antonio,Conference USA,3,"[0, 3, 0, 0]",1.32E-05,0.903030505
401112125,2019,4,regular,2019-09-21T23:30:00.000Z,,FALSE,TRUE,96936,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,36,"[0, 21, 7, 8]",0.864066679,197,Oklahoma State,Big 12,30,"[3, 17, 3, 7]",0.135933321,5.248935182
401110798,2019,4,regular,2019-09-21T23:30:00.000Z,,FALSE,FALSE,56058,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,24,"[7, 0, 3, 14]",0.050320362,23,San José State,Mountain West,31,"[7, 17, 0, 7]",0.949679638,6.45675233
401114266,2019,4,regular,2019-09-22T00:00:00.000Z,,FALSE,FALSE,10493,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,21,"[7, 7, 7, 0]",0.070267095,2440,Nevada,Mountain West,37,"[0, 21, 3, 13]",0.929732905,3.362404868
401110800,2019,4,regular,2019-09-22T00:00:00.000Z,,FALSE,FALSE,93246,3917,Sanford Stadium,61,Georgia,SEC,23,"[0, 7, 6, 10]",0.952645353,87,Notre Dame,FBS Independents,17,"[0, 10, 0, 7]",0.047354647,3.820980636
401112148,2019,4,regular,2019-09-22T00:00:00.000Z,,FALSE,TRUE,44512,3832,Memorial Stadium,356,Illinois,Big Ten,38,"[14, 7, 14, 3]",0.008917649,158,Nebraska,Big Ten,42,"[7, 7, 13, 15]",0.991082351,8.723365084
401114155,2019,4,regular,2019-09-22T02:00:00.000Z,,FALSE,TRUE,45786,3947,Sun Devil Stadium,9,Arizona State,Pac-12,31,"[0, 21, 3, 7]",0.11192819,38,Colorado,Pac-12,34,"[14, 10, 7, 3]",0.88807181,7.937684119
401117510,2019,4,regular,2019-09-22T02:00:00.000Z,,FALSE,FALSE,31034,3660,Bulldog Stadium,278,Fresno State,Mountain West,34,"[7, 7, 0, 20]",0.99774215,16,Sacramento State,,20,"[6, 6, 0, 8]",0.00225785,3.451185204
401117507,2019,4,regular,2019-09-22T02:15:00.000Z,,FALSE,FALSE,24464,5388,Canvas Stadium,36,Colorado State,Mountain West,35,"[7, 6, 14, 8]",0.373449463,2649,Toledo,Mid-American,41,"[7, 7, 21, 6]",0.626550537,6.905290694
401114215,2019,4,regular,2019-09-22T02:30:00.000Z,,FALSE,TRUE,32952,3820,Martin Stadium,265,Washington State,Pac-12,63,"[7, 28, 14, 14]",0.817224642,26,UCLA,Pac-12,67,"[10, 7, 21, 29]",0.182775358,4.737659094
401117508,2019,4,regular,2019-09-22T02:30:00.000Z,,FALSE,TRUE,27367,3932,Qualcomm Stadium,21,San Diego State,Mountain West,17,"[3, 0, 0, 14]",0.119604164,328,Utah State,Mountain West,23,"[7, 13, 3, 0]",0.880395836,4.489791119
401117511,2019,4,regular,2019-09-22T03:59:00.000Z,,FALSE,FALSE,23465,3610,Aloha Stadium,62,Hawai'i,Mountain West,35,"[14, 14, 0, 7]",0.999783427,2110,Central Arkansas,,16,"[0, 9, 0, 7]",0.000216573,1.087315689
401117871,2019,5,regular,2019-09-27T00:00:00.000Z,,FALSE,TRUE,33909,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,35,"[7, 7, 14, 7]",0.408584565,2426,Navy,American Athletic,23,"[13, 7, 0, 3]",0.591415435,5.010953702
401112465,2019,5,regular,2019-09-27T23:00:00.000Z,,FALSE,TRUE,59537,3799,Lane Stadium,259,Virginia Tech,ACC,10,"[3, 0, 7, 0]",0.003675177,150,Duke,ACC,45,"[0, 21, 10, 14]",0.996324823,3.335193621
401112204,2019,5,regular,2019-09-28T00:00:00.000Z,,FALSE,TRUE,53228,3665,Maryland Stadium,120,Maryland,Big Ten,0,"[0, 0, 0, 0]",0.00352868,213,Penn State,Big Ten,59,"[14, 24, 7, 14]",0.99647132,1.240077608
401117512,2019,5,regular,2019-09-28T00:00:00.000Z,,FALSE,TRUE,24786,3713,Falcon Stadium,2005,Air Force,Mountain West,41,"[7, 14, 13, 7]",0.998891479,23,San José State,Mountain West,24,"[7, 3, 0, 14]",0.001108521,1.576387025
401114156,2019,5,regular,2019-09-28T02:30:00.000Z,,FALSE,TRUE,47532,3831,California Memorial Stadium,25,California,Pac-12,17,"[7, 0, 7, 3]",0.018181437,9,Arizona State,Pac-12,24,"[7, 0, 7, 10]",0.981818563,6.774791896
401119270,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,TRUE,18419,3996,Yager Stadium,193,Miami (OH),Mid-American,34,"[0, 13, 21, 0]",0.834808888,2084,Buffalo,Mid-American,20,"[7, 7, 0, 6]",0.165191112,4.091257163
401110807,2019,5,regular,2019-09-28T16:00:00.000Z,,TRUE,TRUE,51441,3687,AT&T Stadium,8,Arkansas,SEC,27,"[0, 17, 7, 3]",0.208093204,245,Texas A&M,SEC,31,"[7, 14, 0, 10]",0.791906796,5.761889611
401112471,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,FALSE,40575,1964,Carrier Dome,183,Syracuse,ACC,41,"[17, 7, 10, 7]",0.999844861,107,Holy Cross,,3,"[0, 3, 0, 0]",0.000155139,0.085536204
401110811,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,FALSE,24519,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,24,"[14, 0, 7, 3]",0.521002468,2459,Northern Illinois,Mid-American,18,"[0, 0, 10, 8]",0.478997532,2.904700819
401117213,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,FALSE,24889,3739,Glass Bowl,2649,Toledo,Mid-American,28,"[0, 3, 11, 14]",0.912605088,252,BYU,FBS Independents,21,"[0, 7, 14, 0]",0.087394912,8.040972621
401119271,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,TRUE,20476,3980,Waldo Stadium,2711,Western Michigan,Mid-American,31,"[10, 7, 7, 7]",0.994477301,2117,Central Michigan,Mid-American,15,"[0, 0, 0, 15]",0.005522699,1.292833449
401112247,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,TRUE,76825,347,Camp Randall Stadium,275,Wisconsin,Big Ten,24,"[7, 0, 7, 10]",0.602844723,77,Northwestern,Big Ten,15,"[3, 0, 0, 12]",0.397155277,1.922290831
401112193,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,FALSE,63706,3793,Kinnick Stadium,2294,Iowa,Big Ten,48,"[17, 7, 10, 14]",0.999992617,2393,Middle Tennessee,Conference USA,3,"[0, 0, 3, 0]",7.38E-06,0.369269059
401112117,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,TRUE,84416,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,55,"[17, 17, 14, 7]",0.999968806,2641,Texas Tech,Big 12,16,"[0, 10, 6, 0]",3.12E-05,0.413639393
401112100,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,TRUE,41960,3616,Amon G. Carter Stadium,2628,TCU,Big 12,51,"[21, 17, 0, 13]",0.999963969,2305,Kansas,Big 12,14,"[0, 0, 0, 14]",3.60E-05,0.576337433
401112225,2019,5,regular,2019-09-28T16:00:00.000Z,,FALSE,TRUE,110662,3558,Michigan Stadium,130,Michigan,Big Ten,52,"[14, 10, 14, 14]",0.999994211,164,Rutgers,Big Ten,0,"[0, 0, 0, 0]",5.79E-06,0.172601285
401112470,2019,5,regular,2019-09-28T16:30:00.000Z,,FALSE,FALSE,44141,3752,Heinz Field,221,Pittsburgh,ACC,17,"[0, 10, 0, 7]",0.989554478,48,Delaware,,14,"[0, 7, 7, 0]",0.010445522,4.99790442
401121943,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,25055,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,56,"[14, 21, 7, 14]",0.995336867,324,Coastal Carolina,Sun Belt,37,"[14, 7, 9, 7]",0.004663133,2.263071913
401114356,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,FALSE,7284,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,37,"[7, 13, 14, 3]",0.987789979,2006,Akron,Mid-American,29,"[7, 7, 7, 8]",0.012210021,5.174865358
401110806,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,99590,3657,Bryant Denny Stadium,333,Alabama,SEC,59,"[7, 31, 14, 7]",0.999812946,145,Ole Miss,SEC,31,"[10, 0, 7, 14]",0.000187054,0.262423381
401114221,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,66975,3765,Husky Stadium,264,Washington,Pac-12,28,"[14, 3, 11, 0]",0.996017328,30,USC,Pac-12,14,"[0, 7, 7, 0]",0.003982672,2.09042613
401114267,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,12334,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,27,"[7, 7, 7, 6]",0.004921681,2226,Florida Atlantic,Conference USA,45,"[14, 10, 14, 7]",0.995078319,4.785485231
401112161,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,71048,3936,Spartan Stadium,127,Michigan State,Big Ten,40,"[7, 14, 0, 19]",0.97201534,84,Indiana,Big Ten,31,"[7, 7, 3, 14]",0.02798466,6.615397216
401112467,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,50500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,20,"[7, 7, 0, 6]",0.635886175,228,Clemson,ACC,21,"[0, 14, 0, 7]",0.364113825,4.704759219
401112472,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,FALSE,77622,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,35,"[14, 0, 14, 7]",0.947639422,258,Virginia,ACC,20,"[7, 10, 0, 3]",0.052360578,5.037414827
401112469,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,FALSE,31094,3806,Lincoln Financial Field,218,Temple,American Athletic,24,"[0, 14, 10, 0]",0.998789554,59,Georgia Tech,ACC,2,"[0, 0, 2, 0]",0.001210446,2.921546744
401112466,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,39352,3615,Alumni Stadium,103,Boston College,ACC,24,"[0, 17, 0, 7]",0.488036631,154,Wake Forest,ACC,27,"[10, 7, 3, 7]",0.511963369,6.956052974
401112076,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,42359,4727,McLane Stadium,239,Baylor,Big 12,23,"[0, 7, 13, 3]",0.599480354,66,Iowa State,Big 12,21,"[0, 0, 0, 21]",0.400519646,7.34354699
401112232,2019,5,regular,2019-09-28T19:30:00.000Z,,FALSE,TRUE,50629,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,31,"[3, 7, 7, 14]",0.100735702,135,Minnesota,Big Ten,38,"[14, 14, 10, 0]",0.899264298,3.437855345
